source,target,value
G33,G22,0.001863
G18,G73,0.001862
G56,G52,0.00186
G80,G71,0.00186
G29,G99,0.001858
G24,G20,0.001857
G27,G31,0.001855
G25,G52,0.001855
G21,G20,0.001854
G54,G26,0.001853
G75,G68,0.001853
G58,G63,0.001852
G13,G9,0.00185
G9,G63,0.001849
G98,G48,0.001849
G50,G29,0.001849
G34,G85,0.001848
G49,G85,0.001846
G5,G9,0.001845
G83,G88,0.001844
G53,G99,0.001843
G6,G26,0.00184
G96,G9,0.001838
G15,G13,0.001837
G67,G70,0.001837
G54,G71,0.001833
G23,G70,0.001832
G57,G45,0.00183
G23,G81,0.001828
G80,G72,0.001828
G44,G45,0.001827
G92,G29,0.001825
G85,G82,0.001823
G4,G9,0.001822
G25,G81,0.001822
G71,G59,0.001821
G24,G67,0.001821
G95,G59,0.001821
G20,G88,0.001821
G96,G7,0.001821
G32,G8,0.00182
G65,G7,0.00182
G91,G39,0.001819
G18,G37,0.001818
G43,G45,0.001814
G26,G100,0.001812
G19,G70,0.001807
G10,G81,0.001807
G39,G12,0.001805
G94,G20,0.001805
G51,G13,0.001804
G6,G94,0.001803
G75,G74,0.001803
G52,G9,0.001803
G31,G70,0.0018
G28,G71,0.001797
G18,G3,0.001795
G37,G57,0.001794
G51,G34,0.001794
G24,G71,0.001793
G46,G68,0.001793
G36,G66,0.001792
G96,G26,0.001789
G38,G45,0.001788
G76,G39,0.001787
G9,G20,0.001783
G47,G53,0.00178
G20,G11,0.00178
G68,G32,0.001779
G68,G29,0.001779
G62,G20,0.001778
G91,G31,0.001778
G6,G37,0.001776
G71,G49,0.001774
G54,G15,0.001773
G39,G37,0.001772
G98,G39,0.001771
G9,G68,0.001771
G4,G38,0.00177
G51,G89,0.001768
G66,G48,0.001768
G15,G26,0.001768
G75,G49,0.001767
G5,G21,0.001766
G44,G88,0.001762
G35,G39,0.00176
G53,G74,0.00176
G65,G20,0.001759
G43,G74,0.001759
G35,G26,0.001759
G1,G7,0.001759
G96,G38,0.001757
G69,G48,0.001756
G18,G63,0.001756
G42,G15,0.001754
G87,G59,0.00175
G63,G67,0.001748
G92,G6,0.001746
G18,G9,0.001746
G11,G25,0.001745
G94,G15,0.001744
G84,G39,0.001743
G39,G11,0.001741
G87,G99,0.001741
G2,G20,0.001737
G29,G71,0.001737
G59,G99,0.001736
G82,G83,0.001735
G33,G59,0.001735
G44,G3,0.001733
G98,G100,0.001731
G63,G70,0.00173
G43,G26,0.001729
G16,G88,0.001729
G69,G7,0.001728
G89,G45,0.001728
G97,G63,0.001727
G11,G7,0.001726
G37,G39,0.001722
G18,G67,0.001722
G36,G63,0.00172
G36,G16,0.001718
G94,G51,0.001717
G87,G37,0.001715
G20,G38,0.001714
G80,G70,0.001714
G73,G26,0.001713
G94,G68,0.001712
G22,G74,0.001712
G26,G6,0.001711
G35,G71,0.00171
G38,G67,0.00171
G53,G92,0.00171
G65,G39,0.001707
G98,G9,0.001707
G35,G63,0.001706
G61,G29,0.001703
G51,G68,0.001702
G82,G29,0.001699
G46,G20,0.001699
G7,G82,0.001698
G86,G94,0.001698
G30,G63,0.001696
G47,G9,0.001695
G16,G39,0.001694
G19,G85,0.001693
G46,G29,0.001693
G92,G100,0.001693
G14,G82,0.001687
G2,G31,0.001686
G63,G99,0.001686
G23,G92,0.001686
G67,G26,0.001685
G29,G39,0.001685
G18,G68,0.001679
G68,G37,0.001679
G66,G92,0.001679
G2,G11,0.001679
G81,G71,0.001674
G14,G71,0.001671
G69,G51,0.00167
G86,G25,0.001667
G66,G38,0.001666
G90,G67,0.001664
G32,G81,0.001664
G87,G20,0.001663
G33,G29,0.001661
G51,G21,0.00166
G51,G81,0.001657
G89,G39,0.001657
G25,G49,0.001656
G64,G68,0.001655
G58,G82,0.001655
G2,G82,0.001655
G71,G92,0.001654
G37,G51,0.001654
G49,G20,0.001653
G49,G72,0.001653
G44,G63,0.001652
G89,G100,0.001651
G2,G73,0.001651
G56,G6,0.00165
G19,G29,0.001649
G49,G92,0.001649
G33,G70,0.001647
G16,G57,0.001646
G5,G99,0.001645
G22,G39,0.001644
G88,G15,0.001643
G61,G39,0.001643
G36,G85,0.00164
G54,G9,0.001639
G96,G39,0.001638
G84,G70,0.001638
G49,G71,0.001636
G17,G63,0.001636
G31,G9,0.001631
G68,G7,0.001631
G84,G20,0.001627
G34,G20,0.001627
G81,G63,0.001624
G31,G92,0.001623
G53,G11,0.001623
G92,G49,0.001621
G79,G63,0.001621
G20,G26,0.00162
G79,G31,0.001619
G96,G45,0.001617
G77,G9,0.001617
G49,G21,0.001615
G41,G31,0.001613
G4,G39,0.001612
G1,G15,0.001611
G5,G39,0.001611
G82,G69,0.00161
G70,G94,0.00161
G1,G81,0.001609
G16,G51,0.001608
G73,G82,0.001606
G3,G51,0.001605
G38,G29,0.001604
G52,G29,0.001603
G41,G72,0.001602
G62,G85,0.001602
G10,G26,0.001602
G64,G26,0.001602
G57,G74,0.0016
G68,G53,0.001599
G57,G92,0.001599
G17,G21,0.001599
G81,G51,0.001597
G23,G63,0.001597
G61,G63,0.001596
G29,G70,0.001593
G22,G63,0.001589
G59,G20,0.001583
G86,G92,0.001583
G69,G26,0.001582
G67,G45,0.001581
G71,G81,0.00158
G87,G31,0.001579
G20,G59,0.001577
G92,G38,0.001577
G74,G48,0.001576
G17,G39,0.001576
G76,G74,0.001576
G3,G21,0.001575
G78,G7,0.001574
G88,G63,0.001571
G70,G72,0.001568
G75,G9,0.001568
G59,G51,0.001567
G73,G15,0.001567
G34,G13,0.001563
G61,G45,0.00156
G17,G20,0.001558
G93,G85,0.001555
G1,G51,0.001555
G38,G9,0.001554
G29,G59,0.001553
G39,G59,0.001551
G28,G21,0.00155
G41,G63,0.001546
G1,G72,0.001545
G33,G45,0.001544
G45,G59,0.001544
G70,G74,0.001543
G14,G70,0.001543
G43,G20,0.001542
G42,G26,0.001537
G86,G82,0.001537
G87,G85,0.001537
G41,G9,0.001537
G39,G7,0.001536
G8,G29,0.001536
G5,G37,0.001535
G79,G74,0.001534
G68,G15,0.00153
G19,G38,0.00153
G8,G71,0.001528
G91,G26,0.001527
G66,G72,0.001526
G90,G48,0.001525
G78,G26,0.001521
G39,G9,0.001521
G28,G20,0.001521
G47,G8,0.00152
G91,G72,0.00152
G64,G8,0.001517
G30,G70,0.001516
G14,G92,0.001515
G66,G45,0.001515
G35,G31,0.001512
G3,G18,0.001511
G36,G15,0.00151
G74,G37,0.001506
G9,G31,0.001505
G97,G67,0.001505
G46,G63,0.001505
G96,G29,0.001504
G60,G94,0.001501
G93,G67,0.0015
G94,G45,0.0015
G81,G45,0.001494
G74,G6,0.001494
G85,G7,0.001492
G20,G52,0.001491
G20,G71,0.001491
G53,G48,0.00149
G51,G7,0.00149
G22,G82,0.00149
G70,G31,0.001489
G94,G63,0.001489
G62,G70,0.001488
G76,G70,0.001487
G63,G100,0.001486
G26,G45,0.001486
G32,G31,0.001485
G63,G72,0.001484
G85,G39,0.001483
G3,G82,0.001482
G26,G99,0.001482
G46,G59,0.001482
G2,G63,0.001481
G17,G100,0.001479
G72,G68,0.001479
G23,G29,0.001475
G40,G38,0.001475
G32,G68,0.001472
G46,G39,0.001472
G8,G13,0.001472
G59,G39,0.001472
G33,G71,0.001467
G97,G68,0.001467
G48,G20,0.001466
G51,G78,0.001461
G2,G9,0.001461
G25,G70,0.001461
G94,G37,0.00146
G51,G59,0.001459
G71,G8,0.001458
G19,G63,0.001458
G31,G91,0.001458
G97,G74,0.001457
G62,G26,0.001456
G5,G68,0.001456
G78,G71,0.001455
G92,G82,0.001455
G9,G39,0.00145
G24,G10,0.001447
G68,G21,0.001446
G77,G29,0.001445
G4,G59,0.001445
G89,G59,0.001444
G27,G71,0.001444
G39,G21,0.001443
G52,G51,0.001441
G67,G51,0.001441
G78,G99,0.00144
G56,G20,0.001436
G81,G100,0.001434
G50,G20,0.001434
G65,G82,0.00143
G66,G39,0.00143
G40,G82,0.00143
G25,G32,0.001429
G63,G92,0.001429
G77,G39,0.001429
G19,G45,0.001429
G35,G45,0.001429
G27,G48,0.001428
G37,G9,0.001427
G24,G31,0.001426
G11,G37,0.001424
G39,G82,0.001422
G31,G99,0.001422
G75,G51,0.001422
G97,G100,0.001419
G76,G37,0.001419
G8,G38,0.001416
G82,G92,0.001416
G81,G37,0.001415
G14,G99,0.001414
G98,G71,0.001413
G64,G15,0.001413
G88,G37,0.001409
G86,G85,0.001408
G97,G20,0.001408
G95,G26,0.001405
G35,G20,0.001405
G92,G51,0.001404
G77,G26,0.001403
G19,G82,0.001403
G97,G70,0.001403
G42,G31,0.001402
G36,G9,0.001401
G49,G15,0.0014
G22,G92,0.0014
G97,G15,0.001399
G81,G88,0.001398
G44,G15,0.001398
G97,G45,0.001397
G50,G51,0.001397
G40,G74,0.001395
G56,G100,0.001395
G93,G82,0.001395
G12,G8,0.001394
G96,G85,0.001393
G59,G31,0.001393
G93,G26,0.001391
G92,G85,0.001389
G42,G99,0.001389
G73,G99,0.001387
G71,G67,0.001384
G76,G71,0.001383
G18,G92,0.001382
G34,G70,0.001381
G87,G51,0.00138
G7,G8,0.001378
G94,G85,0.001378
G8,G67,0.001377
G13,G92,0.001376
G66,G15,0.001375
G6,G15,0.001374
G33,G37,0.001374
G33,G68,0.001373
G30,G51,0.001371
G89,G51,0.001369
G56,G71,0.001368
G83,G68,0.001367
G70,G39,0.001363
G34,G71,0.001362
G18,G20,0.001362
G68,G51,0.001361
G83,G26,0.00136
G21,G70,0.00136
G92,G63,0.001359
G28,G6,0.001357
G58,G15,0.001355
G91,G15,0.001354
G86,G88,0.001349
G30,G8,0.001349
G5,G20,0.001348
G6,G51,0.001348
G24,G26,0.001347
G34,G26,0.001346
G23,G37,0.001344
G52,G20,0.001344
G68,G74,0.001344
G25,G8,0.001343
G11,G31,0.001343
G67,G74,0.001343
G94,G9,0.00134
G29,G20,0.001338
G15,G51,0.001338
G3,G38,0.001338
G34,G74,0.001337
G77,G20,0.001337
G74,G70,0.001336
G75,G82,0.001336
G55,G51,0.001335
G72,G26,0.001334
G63,G51,0.001333
G49,G9,0.00133
G24,G63,0.001329
G42,G51,0.001326
G50,G37,0.001326
G11,G39,0.001325
G99,G26,0.001324
G26,G92,0.001321
G12,G70,0.001317
G66,G31,0.001317
G96,G21,0.001317
G42,G9,0.001314
G77,G70,0.001311
G38,G99,0.00131
G10,G82,0.001309
G79,G26,0.001307
G99,G85,0.001303
G39,G29,0.001302
G34,G51,0.0013
G46,G82,0.001299
G63,G45,0.001298
G12,G26,0.001295
G88,G85,0.001293
G51,G39,0.001292
G1,G71,0.001291
G44,G72,0.00129
G35,G99,0.00129
G78,G20,0.001288
G7,G100,0.001288
G27,G37,0.001287
G30,G88,0.001286
G80,G45,0.001286
G100,G9,0.001283
G38,G26,0.001282
G7,G31,0.001276
G91,G74,0.001274
G11,G26,0.001274
G9,G48,0.001271
G43,G71,0.001271
G79,G37,0.00127
G13,G21,0.001268
G63,G82,0.001267
G39,G15,0.001267
G68,G48,0.001267
G95,G51,0.001266
G74,G38,0.001265
G86,G70,0.001263
G41,G15,0.001259
G16,G9,0.001258
G56,G74,0.001256
G26,G9,0.001255
G13,G59,0.001255
G73,G51,0.001251
G50,G39,0.001249
G86,G20,0.001248
G11,G85,0.001247
G59,G63,0.001246
G71,G82,0.001246
G56,G85,0.001246
G95,G70,0.001245
G95,G63,0.001245
G27,G51,0.001244
G86,G31,0.001244
G96,G20,0.001243
G39,G31,0.001241
G20,G37,0.001237
G6,G25,0.001234
G69,G72,0.001234
G97,G37,0.001232
G60,G88,0.001231
G90,G15,0.00123
G4,G82,0.00123
G61,G99,0.00123
G90,G82,0.001228
G36,G82,0.001225
G80,G20,0.001219
G83,G63,0.001218
G97,G92,0.001217
G13,G15,0.001217
G96,G74,0.001214
G43,G9,0.001214
G20,G9,0.001213
G67,G20,0.001212
G28,G39,0.001212
G55,G63,0.001211
G6,G85,0.001209
G2,G51,0.001209
G40,G21,0.001205
G87,G39,0.001203
G26,G8,0.001203
G32,G39,0.0012
G15,G9,0.0012
G93,G37,0.001196
G8,G26,0.001196
G3,G92,0.001196
G26,G20,0.001193
G3,G31,0.001192
G1,G85,0.001191
G75,G29,0.001191
G86,G71,0.001187
G23,G99,0.001187
G52,G82,0.001187
G59,G45,0.001184
G17,G29,0.001182
G36,G7,0.001181
G84,G51,0.001181
G73,G9,0.001178
G64,G11,0.001178
G51,G94,0.001176
G51,G63,0.001173
G69,G68,0.001171
G47,G26,0.001171
G34,G99,0.001171
G27,G99,0.001167
G89,G82,0.001166
G65,G37,0.001166
G100,G59,0.001164
G23,G21,0.001164
G12,G99,0.001161
G7,G20,0.00116
G80,G9,0.001159
G98,G82,0.001157
G8,G63,0.001155
G16,G85,0.001153
G21,G51,0.001151
G31,G32,0.00115
G10,G9,0.00115
G16,G63,0.001149
G84,G71,0.001148
G97,G99,0.001145
G44,G85,0.001144
G35,G51,0.001142
G86,G39,0.001136
G85,G48,0.001136
G21,G63,0.001135
G68,G39,0.001135
G66,G85,0.001135
G57,G26,0.001133
G87,G26,0.001132
G7,G11,0.001131
G60,G48,0.001129
G75,G48,0.001125
G5,G51,0.001124
G24,G51,0.001124
G43,G37,0.001124
G24,G8,0.001122
G68,G82,0.00112
G86,G63,0.001117
G36,G37,0.001113
G44,G71,0.00111
G12,G13,0.001109
G56,G29,0.001108
G23,G85,0.001107
G38,G70,0.001105
G82,G15,0.0011
G39,G71,0.0011
G1,G63,0.0011
G72,G88,0.001098
G69,G63,0.001097
G66,G100,0.001096
G72,G85,0.001096
G27,G20,0.001091
G74,G63,0.001091
G61,G15,0.001091
G17,G85,0.00109
G92,G15,0.00109
G100,G51,0.001087
G80,G48,0.001087
G67,G15,0.001084
G51,G85,0.001084
G37,G74,0.001083
G82,G31,0.001077
G40,G15,0.001076
G60,G82,0.001074
G87,G82,0.001074
G10,G74,0.001074
G28,G74,0.001073
G81,G15,0.00107
G96,G15,0.001069
G81,G85,0.001068
G33,G26,0.001067
G43,G15,0.001067
G14,G63,0.001067
G13,G99,0.001066
G43,G85,0.001065
G45,G51,0.001065
G35,G21,0.001063
G25,G51,0.00106
G54,G82,0.00106
G74,G82,0.001057
G5,G29,0.001057
G72,G70,0.001056
G44,G8,0.001055
G61,G51,0.001049
G78,G37,0.001049
G98,G15,0.001044
G79,G82,0.001043
G89,G63,0.001043
G23,G9,0.001042
G90,G63,0.001041
G73,G63,0.00104
G20,G67,0.00104
G28,G9,0.001039
G86,G37,0.001037
G83,G15,0.001034
G28,G51,0.001034
G26,G74,0.001032
G100,G63,0.001031
G76,G48,0.001031
G8,G37,0.001029
G72,G63,0.001028
G8,G92,0.001026
G78,G15,0.001025
G4,G20,0.001022
G59,G21,0.00102
G76,G15,0.001019
G13,G20,0.001015
G75,G63,0.001011
G84,G92,0.001011
G13,G82,0.001006
G79,G51,0.001005
G47,G85,0.001004
G57,G29,0.001003
G82,G85,0.001001
G62,G9,0.001
G78,G70,0.001
G72,G51,0.001
G99,G63,0.000999
G91,G29,0.000997
G91,G37,0.000997
G48,G26,0.000997
G35,G85,0.000995
G45,G63,0.000995
G27,G85,0.000994
G83,G82,0.000991
G27,G39,0.000991
G75,G85,0.000988
G23,G20,0.000988
G66,G99,0.000982
G90,G85,0.000981
G76,G21,0.000976
G41,G85,0.000973
G95,G37,0.000972
G60,G85,0.000972
G12,G21,0.000969
G67,G37,0.000968
G25,G82,0.000967
G73,G37,0.000966
G44,G37,0.000965
G2,G37,0.000963
G45,G82,0.000956
G95,G82,0.000954
G78,G21,0.000949
G85,G63,0.000947
G59,G15,0.000947
G66,G82,0.000944
G4,G21,0.000941
G23,G82,0.000935
G24,G29,0.000934
G66,G74,0.000933
G86,G26,0.000927
G27,G15,0.000926
G92,G21,0.000926
G65,G21,0.000924
G73,G29,0.000924
G31,G20,0.000923
G64,G37,0.000923
G76,G63,0.00092
G69,G82,0.000917
G3,G85,0.000916
G89,G70,0.000916
G87,G48,0.000915
G52,G85,0.000913
G12,G63,0.000912
G86,G21,0.000911
G26,G39,0.00091
G94,G26,0.00091
G34,G82,0.00091
G16,G68,0.000906
G96,G37,0.000904
G56,G15,0.000904
G41,G37,0.000901
G9,G37,0.000901
G74,G59,0.000897
G60,G63,0.000897
G42,G74,0.000895
G47,G51,0.000893
G77,G63,0.000893
G11,G63,0.000893
G58,G70,0.000893
G46,G48,0.000893
G84,G82,0.00089
G76,G82,0.000888
G61,G9,0.000887
G12,G51,0.000885
G83,G20,0.000883
G82,G21,0.00088
G83,G21,0.000879
G20,G48,0.000877
G39,G51,0.000874
G57,G15,0.000872
G54,G48,0.000872
G82,G37,0.000872
G5,G48,0.000869
G62,G82,0.000866
G43,G51,0.000864
G34,G15,0.000863
G31,G82,0.000863
G42,G82,0.000861
G17,G70,0.00086
G94,G29,0.000858
G40,G51,0.000856
G78,G85,0.000856
G77,G51,0.000853
G34,G21,0.000852
G56,G37,0.000851
G99,G15,0.000851
G79,G85,0.000851
G96,G82,0.00085
G91,G51,0.00085
G61,G85,0.000849
G90,G51,0.000849
G30,G74,0.000849
G78,G82,0.000845
G4,G74,0.000845
G96,G51,0.000842
G78,G51,0.000841
G51,G56,0.00084
G65,G15,0.000836
G24,G37,0.000834
G33,G82,0.000832
G44,G51,0.000832
G17,G48,0.00083
G88,G51,0.000828
G59,G82,0.000828
G72,G37,0.000826
G49,G63,0.000826
G77,G37,0.000825
G66,G51,0.000825
G98,G21,0.000823
G30,G85,0.000822
G49,G37,0.000818
G42,G21,0.000814
G60,G21,0.000814
G93,G51,0.000813
G4,G15,0.000811
G11,G20,0.00081
G35,G15,0.000807
G82,G63,0.000807
G48,G63,0.000805
G93,G21,0.000805
G30,G37,0.000805
G70,G85,0.000804
G42,G37,0.000802
G47,G15,0.000801
G4,G51,0.0008
G65,G85,0.000799
G14,G51,0.000799
G77,G82,0.000798
G80,G82,0.000797
G19,G21,0.000796
G18,G15,0.000793
G92,G37,0.000788
G56,G51,0.000788
G51,G48,0.000783
G67,G63,0.00078
G50,G21,0.000773
G33,G63,0.000773
G22,G51,0.000773
G52,G15,0.000772
G52,G37,0.000771
G9,G85,0.000769
G61,G21,0.000769
G94,G82,0.000767
G84,G48,0.000761
G82,G39,0.000757
G98,G20,0.000755
G34,G37,0.000751
G57,G85,0.000749
G14,G37,0.000746
G67,G82,0.000743
G1,G20,0.000742
G3,G26,0.000741
G67,G85,0.000737
G99,G21,0.000736
G65,G48,0.000728
G72,G82,0.000726
G2,G26,0.000725
G47,G82,0.000723
G58,G37,0.000723
G50,G82,0.000722
G12,G48,0.000717
G33,G51,0.000715
G9,G26,0.000712
G74,G51,0.000711
G31,G21,0.000711
G30,G21,0.00071
G8,G21,0.000704
G56,G82,0.0007
G7,G51,0.000699
G66,G37,0.000693
G5,G82,0.000689
G13,G37,0.000687
G64,G21,0.000687
G75,G37,0.000685
G53,G20,0.000685
G11,G51,0.000684
G2,G48,0.000683
G62,G37,0.000682
G19,G37,0.00068
G23,G15,0.000669
G73,G85,0.000668
G93,G15,0.000665
G37,G48,0.000665
G90,G37,0.00066
G6,G82,0.000659
G55,G82,0.000657
G7,G48,0.000656
G64,G85,0.000655
G30,G82,0.000652
G100,G82,0.00065
G32,G37,0.000649
G6,G21,0.000645
G38,G21,0.000638
G45,G37,0.000633
G17,G37,0.000632
G50,G15,0.000631
G59,G85,0.00063
G39,G85,0.000629
G83,G37,0.000629
G52,G21,0.000624
G24,G15,0.000622
G58,G21,0.000622
G83,G85,0.000622
G86,G15,0.000614
G91,G21,0.000598
G33,G15,0.000597
G49,G82,0.000594
G13,G48,0.000592
G38,G63,0.000576
G22,G99,0.000574
G18,G85,0.000571
G75,G21,0.000571
G73,G21,0.000564
G46,G51,0.00056
G94,G21,0.00056
G46,G21,0.000555
G1,G82,0.000553
G91,G82,0.000553
G27,G21,0.000547
G41,G21,0.000545
G57,G37,0.000536
G39,G48,0.000535
G44,G48,0.000534
G67,G21,0.000532
G59,G37,0.00053
G62,G48,0.000528
G26,G82,0.000513
G61,G48,0.000506
G3,G48,0.0005
G95,G48,0.000499
G1,G48,0.000489
G97,G82,0.000481
G56,G21,0.000477
G29,G82,0.000474
G93,G48,0.000469
G81,G82,0.000468
G33,G48,0.000459
G24,G21,0.000454
G14,G21,0.000453
G21,G82,0.000447
G56,G48,0.000445
G20,G21,0.000444
G90,G21,0.000436
G79,G48,0.00043
G59,G48,0.000428
G33,G21,0.000424
G31,G48,0.000424
G47,G21,0.000419
G6,G48,0.000404
G43,G21,0.000403
G88,G21,0.000397
G45,G48,0.000393
G79,G21,0.000388
G15,G82,0.000383
G88,G48,0.000374
G24,G48,0.000356
G57,G48,0.00035
G94,G48,0.000346
G70,G21,0.00034
G64,G48,0.00034
G16,G48,0.000338
G81,G21,0.000332
G28,G82,0.000329
G89,G48,0.000321
G47,G48,0.000319
G72,G48,0.000316
G57,G21,0.000316
G52,G48,0.000312
G19,G48,0.000301
G38,G48,0.000299
G15,G48,0.000284
G30,G48,0.000284
G29,G48,0.000283
G92,G48,0.000261
G22,G48,0.000256
G97,G48,0.000252
G34,G48,0.00025
G40,G48,0.000239
G73,G48,0.000224
G14,G48,0.000223
G32,G48,0.00022
G42,G48,0.00022
G77,G48,0.000219
G86,G48,0.000218
G18,G48,0.000217
G4,G48,0.000204
G96,G48,0.000203
G63,G48,0.000177
G43,G48,0.000172
G35,G48,0.000169
G8,G48,0.000168
G28,G48,0.000164
G10,G48,0.000163
G26,G48,0.000161
G21,G48,0.000158
G83,G48,0.00015
G78,G48,0.000146
G67,G48,0.000138
G50,G48,0.000127
G81,G48,0.000126
G36,G48,0.0001
G91,G48,0.000098
G58,G48,0.000063
G23,G48,0.000056
